id.ressource;id.dataset;title.dataset_x;title.dataset_y;description.dataset;tags.dataset
8d9851a6-1a4c-4df1-8986-a695b549d021;565db6f2c751df2d32aad370;Aides à la presse;Aides à la presse;"**Cette page présente une compilation des ressources sur les aides à la presse mises à disposition par le ministère de la Culture.**

La presse apporte une contribution essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur. Il est intervenu d’abord de manière indirecte par des tarifs postaux préférentiels, institués dès 1796 durant le Directoire, mais aussi par des mesures fiscales au début du XXème siècle, au premier rang desquelles un taux réduit de taxe sur la valeur ajoutée (TVA). 

Les difficultés économiques croissantes de la presse quotidienne ont justifié à partir des années 1970 la création d’aides directes gérées par le ministère de la Culture et ciblées sur les publications concourant au pluralisme des idées, c’est-à-dire celles qualifiées d’information politique et générale (IPG). Cette notion implique de traiter une diversité de sujets, sans en privilégier un en particulier. En d’autres termes, l’information politique et générale couvre en principe tout le champ de l’actualité, qu’elle soit politique, économique, sociale, scientifique, culturelle, sportive, ou relative à d’autres thèmes divers, pour autant que les informations et les commentaires ainsi apportés tendent à éclairer le jugement des citoyens. Les aides directes ont d’abord bénéficié aux quotidiens nationaux dont le modèle économique et les choix éditoriaux ne permettaient pas d’assurer des recettes de publicité suffisantes. Elles ont progressivement été élargies aux quotidiens locaux dotés de faibles ressources puis aux autres publications nationales (magazines) et locales. Récemment, ce sont les services de presse tout en ligne et les titres en outre-mer qui ont été ajoutés à la liste des publications aidées.   
Ces aides au fonctionnement ont été complétées ensuite par des aides visant à réduire l’impact des coûts du transport dans le prix de vente de la presse et à soutenir la modernisation, la transition numérique ou l’innovation du secteur. 

Le système des aides à la presse s’est donc construit au fil de l’eau, avec le souci constant de préserver le pluralisme, assurer le dynamisme du paysage médiatique français et permettre aux titres de presse de s’adapter à la transformation des usages des lecteurs. 
 
o   Ce soutien au pluralisme et à une information de qualité, aussi bien dans la presse imprimée qu’en ligne, est d’autant plus important dans le contexte actuel de baisse constante des ventes et de défiance envers les médias. Le tirage annuel de la presse quotidienne nationale a en effet baissé de - 64 % entre 2000 et 2021, les recettes de ventes au numéro de l’ensemble de la presse payante ont diminué de – 53 % en vingt ans. Les titres de presse doivent de plus faire face à de nouveaux défis tels que la diminution des revenus publicitaires (- 63 % en vingt ans) accrue par la concurrence des plateformes (GAFAM), la modification des usages et la baisse tendancielle de la lecture. 
 
Détail des aides 2023

Dans ce contexte, le ministère de la Culture a attribué en 2023 un total d’aides directes de 204,7 M€ dont 22,7 M€ au titre des six aides au pluralisme, 133 M€ pour les aides au transport et à la diffusion, 19,1 M€ pour les aides à l’investissement en faveur de la modernisation. De plus, 30 M€ ont été versés dans le cadre d’une aide exceptionnelle visant à compenser la hausse des coûts de production (« aide papier »). Ces aides sont encadrées par des textes réglementaires publiés au Journal officiel. Elles reposent sur des critères objectifs et transparents qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.  
 
1- Les aides au pluralisme
 
o   En 2023, le ministère de la Culture a versé 22,7 M€ à 374 titres dans le cadre des aides au pluralisme. Ces aides visent à garantir la diversité des médias, essentielle à un paysage médiatique libre et indépendant, constitué d’opinions et d’idées diverses. La préservation du pluralisme des médias répond à une exigence constitutionnelle. Les aides au pluralisme ont notamment pour but de compléter les ressources des titres de presse qui ne disposent pas de recettes publicitaires suffisantes de sorte que la pression des marchés publicitaires ne détermine pas les idées qui auront vocation à s’exprimer dans le débat public. Parmi elles figurent :
 
-         l’aide aux quotidiens nationaux d’information politique et générale à faibles ressources publicitaires, qui, en 2023, a soutenu 7 quotidiens nationaux, par exemple La Croix, L’Humanité ou Libération, pour un montant de 10,4 M€ ;
 
-         l’aide aux publications nationales d'information politique et générale à faibles ressources publicitaires (PFRP) qui cible la presse magazine (Politis, Pèlerin, Causette par exemple) et a permis de soutenir 55 titres pour 4 M€ ;
 
-       l’aide aux quotidiens régionaux, départementaux et locaux d’information politique et générale à faibles ressources de petites annonces, qui a permis de soutenir 12 bénéficiaires parmi lesquels Presse Océan, la Dordogne Libre, ou bien encore La République des Pyrénées pour un montant global de 1,4 M€ ;
 
-         l’aide au pluralisme de la presse périodique, régionale et locale (PPR) a été versée à 232 titres, en grande majorité de presse hebdomadaire régionale (Le Courrier Cauchois, La Manche Libre, L’Echo du Berry par exemple) pour 1,47 M€.
 
-          l’année 2023 marque la troisième année d’existence de l’aide au pluralisme des titres ultramarins dotée de 2 M€ et créée afin de tenir compte du contexte et des difficultés spécifiques rencontrées par les éditeurs de presse en outre-mer. 10 publications ont ainsi été soutenues telles France Antilles en Martinique et Guadeloupe ou bien encore le journal Le Pélican à Saint-Martin. 
 
-          depuis 2022, afin de promouvoir la neutralité des aides quant au support utilisé, les aides du ministère se sont ouvertes aux nouveaux formats avec la création d’une aide dédiée aux services de presse tout en ligne pour compléter les mécanismes traditionnels d’aide aux titres imprimés, attribuées à 58 titres pour un montant total de 4 M€. Les sites d’information Contexte, Africaintelligence, le Huffington Post, Blast-info, par exemple, ont été soutenus au titre de cette nouvelle aide.
 
Une attention particulière est apportée à la presse régionale et locale ainsi qu’à la diffusion dans l’ensemble des territoires. On peut ajouter aux six aides au pluralisme le fonds de soutien aux médias d’information sociale et de proximité (FSMISP), créé en 2016. Cette aide, qui n’est pas cumulable avec les autres aides au pluralisme, cible les médias de proximité et ne concerne pas seulement la presse écrite mais tous les services d’information diffusés par voie électronique (site internet de presse, infolettre, webtélé, webradio…). Cette aide s’inscrit bien dans l’objectif du pluralisme car les médias de proximité soutenus représentent un vecteur d’information et de cohésion sociale. 
131 médias ont été soutenus en 2023, pour un montant de 1,9 million d’euros. La webTV Télédraille, média participatif et citoyen, vecteur de cohésion sociale dans la zone rurale cévenole et lozérienne a ainsi été aidée. De même, certains de ces médias, comme Micro-rebelles dans le bassin minier du Pas-de-Calais, développent l’expression citoyenne et l’information sociale et locale dans des quartiers prioritaires de la politique de la ville (QPV).
 
2- Les aides au transport et à la diffusion de la presse 
 
Les aides au transport et à la diffusion, d’un montant global de 133 M€ en 2023, permettent de réduire le prix de vente final des publications ainsi que de favoriser la plus large diffusion des titres et donc des courants de pensée et d’opinion qu’ils véhiculent.
Fait notable en 2023, la nouvelle aide à l'exemplaire pour les titres de presse postés ou portés a été instituée. Elle vise à inciter à un recours accru au portage de la presse et remplace notamment l’avantage tarifaire postal en tant qu’aide indirecte qui ne figurait pas dans les précédents tableaux des aides.
Ce changement conduit à une augmentation sensible du montant global des aides directes ainsi que du nombre de publications figurant dans le tableau des aides à la presse puisque 42 bénéficiaires de l’aide à l’exemplaire posté ne recevaient jusqu’à présent aucune aide directe. A ces « nouveaux entrants » dans le périmètre des aides s’ajoutent les 30 nouveaux bénéficiaires de l’aide à l’exemplaire porté qui remplace l’aide au portage, avec un budget renforcé (32,6 M€ par rapport à 24 M€)

Ces aides au transport et à la diffusion assurent le maintien d’un réseau efficace de distribution : l’aide à la distribution de la presse quotidienne nationale d’information politique et générale (27 M€ pour 9 titres) et l’aide à l'exemplaire pour les titres de presse postés (73,3 M€ pour 334 titres) ou portés (32,6 M€ pour 149 titres) permettent ainsi de réduire le coût du transport de la presse pour les lecteurs, qu’ils achètent au numéro ou qu’ils soient abonnés. Ces dispositifs permettent ainsi de sauvegarder le système de distribution et de garantir l’accès quotidien aux journaux sur l’ensemble du territoire.

3- Les aides à l’investissement en faveur de la modernisation
 
Le soutien de l’État vise également à renforcer la modernisation et l’investissement, à hauteur de 19,1 M€ au sein de la filière. 
A travers le fonds stratégique pour le développement de la presse (FSDP), l’État cofinance ainsi des projets qui visent à répondre aux défis de la transition numérique et écologique grâce à l’innovation technique, par exemple en matière de développement de l’intelligence artificielle. 

De plus, le soutien de l’État encourage la recherche et le développement ainsi que l’émergence et l’accompagnement de nouveaux acteurs.  Par exemple, la revue L’Iceberg, qui vise à analyser l’actualité environnementale sous un prisme scientifique et apporter des éléments de réflexion sur l’urgence climatique, a bénéficié d’une bourse d’émergence de 50 000€. 

Enfin, les aides à la modernisation renforcent également le lien social inhérent à la présence de points de vente de la presse (kiosques, maisons de la presse, etc.) dans l’espace public, alors que leur nombre a diminué de - 30 % en dix ans (fermeture de 8 370 points de vente entre 2010 et 2020). Dans le cadre de l’aide à la modernisation des diffuseurs, 1 053 marchands de presse ont été soutenus financièrement en 2023 pour améliorer leur espace de vente et leur outil informatique. 

4- L’aide exceptionnelle visant à compenser la hausse des coûts de production

Une aide exceptionnelle de 30 M€ a été instituée en mai 2023 à destination des entreprises de presse affectées par les conséquences économiques et financières de la guerre en Ukraine. Cette aide exceptionnelle vise à compenser en partie l’augmentation importante du coût du papier qui a durement affecté les entreprises de presse, poussant certaines d’entre elles à limiter leur pagination, supprimer des suppléments. Le dispositif mis en place a permis de soutenir 504 publications (204 IPG, 300 non-IPG) correspondant à environ 80% des volumes imprimés en France en 2021 et ainsi d’atténuer les conséquences de l’inflation pour le secteur de la presse. Là encore, cette aide élargit considérablement le périmètre des titres bénéficiaires d’aides directes puisque 307 titres qui en sont bénéficiaires n’avaient aucune aide directe en 2022.

5- Les aides indirectes 
 
Les aides indirectes doivent enfin être mentionnées (84 M€): d’une part, la presse bénéficie d’un taux de TVA dit « super réduit » de 2,1 %, le ministère des finances estimant la dépense fiscale afférente à 60 M€ en 2023 contre 150 M€ en 2022 du fait d’un changement des modalités de calcul, auquel viennent s’ajouter plusieurs dispositifs fiscaux spécifiques, notamment en faveur des diffuseurs de presse, des vendeurs-colporteurs et des porteurs (24 M€). Enfin, la presse, IPG et non IPG, bénéficie de tarifs postaux privilégiés. 

Au total, en 2023, ce sont 809 titres qui ont bénéficié d’aides à la presse (446 en 2022, 431 en 2021, 433 en 2020), en très forte augmentation par rapport à 2022 (+363 titres), en raison, d’une part, de la mise en place de l’aide « papier » et, d’autre part, de l’intégration en tant qu’aide directe de la nouvelle aide à l’exemplaire des titres de presse postés, A rebours de l’idée souvent véhiculée d’une presse aidée aux mains de grandes fortunes, ce sont de nombreuses entreprises de taille modeste qui bénéficient d’un soutien décisif des pouvoirs publics pour assurer leur pérennité. L’ensemble de ces aides permet de garantir que la presse française, exemple particulier en Europe par sa richesse et sa diversité, essentielle au bon fonctionnement de la démocratie et maillon important de la vitalité économique du secteur des médias, continue de se développer au bénéfice de l’ensemble de nos concitoyens

";aide-a-la-presse,aides-a-la-presse,aides-la-presse-ecrite,culture,presse
f3267213-8c4c-4fb5-a3b3-cd7b958d33aa;565db6f2c751df2d32aad370;Aides à la presse;Aides à la presse;"**Cette page présente une compilation des ressources sur les aides à la presse mises à disposition par le ministère de la Culture.**

La presse apporte une contribution essentielle à l’information des citoyens et à la diffusion des courants de pensées et d’opinions. Elle permet une mise en perspective des événements, une confrontation des analyses et aboutit ainsi à la construction d’une véritable conscience culturelle et politique. C’est la raison pour laquelle l’État s’attache, de longue date, à soutenir le secteur. Il est intervenu d’abord de manière indirecte par des tarifs postaux préférentiels, institués dès 1796 durant le Directoire, mais aussi par des mesures fiscales au début du XXème siècle, au premier rang desquelles un taux réduit de taxe sur la valeur ajoutée (TVA). 

Les difficultés économiques croissantes de la presse quotidienne ont justifié à partir des années 1970 la création d’aides directes gérées par le ministère de la Culture et ciblées sur les publications concourant au pluralisme des idées, c’est-à-dire celles qualifiées d’information politique et générale (IPG). Cette notion implique de traiter une diversité de sujets, sans en privilégier un en particulier. En d’autres termes, l’information politique et générale couvre en principe tout le champ de l’actualité, qu’elle soit politique, économique, sociale, scientifique, culturelle, sportive, ou relative à d’autres thèmes divers, pour autant que les informations et les commentaires ainsi apportés tendent à éclairer le jugement des citoyens. Les aides directes ont d’abord bénéficié aux quotidiens nationaux dont le modèle économique et les choix éditoriaux ne permettaient pas d’assurer des recettes de publicité suffisantes. Elles ont progressivement été élargies aux quotidiens locaux dotés de faibles ressources puis aux autres publications nationales (magazines) et locales. Récemment, ce sont les services de presse tout en ligne et les titres en outre-mer qui ont été ajoutés à la liste des publications aidées.   
Ces aides au fonctionnement ont été complétées ensuite par des aides visant à réduire l’impact des coûts du transport dans le prix de vente de la presse et à soutenir la modernisation, la transition numérique ou l’innovation du secteur. 

Le système des aides à la presse s’est donc construit au fil de l’eau, avec le souci constant de préserver le pluralisme, assurer le dynamisme du paysage médiatique français et permettre aux titres de presse de s’adapter à la transformation des usages des lecteurs. 
 
o   Ce soutien au pluralisme et à une information de qualité, aussi bien dans la presse imprimée qu’en ligne, est d’autant plus important dans le contexte actuel de baisse constante des ventes et de défiance envers les médias. Le tirage annuel de la presse quotidienne nationale a en effet baissé de - 64 % entre 2000 et 2021, les recettes de ventes au numéro de l’ensemble de la presse payante ont diminué de – 53 % en vingt ans. Les titres de presse doivent de plus faire face à de nouveaux défis tels que la diminution des revenus publicitaires (- 63 % en vingt ans) accrue par la concurrence des plateformes (GAFAM), la modification des usages et la baisse tendancielle de la lecture. 
 
Détail des aides 2023

Dans ce contexte, le ministère de la Culture a attribué en 2023 un total d’aides directes de 204,7 M€ dont 22,7 M€ au titre des six aides au pluralisme, 133 M€ pour les aides au transport et à la diffusion, 19,1 M€ pour les aides à l’investissement en faveur de la modernisation. De plus, 30 M€ ont été versés dans le cadre d’une aide exceptionnelle visant à compenser la hausse des coûts de production (« aide papier »). Ces aides sont encadrées par des textes réglementaires publiés au Journal officiel. Elles reposent sur des critères objectifs et transparents qui sont les garants de la neutralité et de l’impartialité des décisions d’octroi.  
 
1- Les aides au pluralisme
 
o   En 2023, le ministère de la Culture a versé 22,7 M€ à 374 titres dans le cadre des aides au pluralisme. Ces aides visent à garantir la diversité des médias, essentielle à un paysage médiatique libre et indépendant, constitué d’opinions et d’idées diverses. La préservation du pluralisme des médias répond à une exigence constitutionnelle. Les aides au pluralisme ont notamment pour but de compléter les ressources des titres de presse qui ne disposent pas de recettes publicitaires suffisantes de sorte que la pression des marchés publicitaires ne détermine pas les idées qui auront vocation à s’exprimer dans le débat public. Parmi elles figurent :
 
-         l’aide aux quotidiens nationaux d’information politique et générale à faibles ressources publicitaires, qui, en 2023, a soutenu 7 quotidiens nationaux, par exemple La Croix, L’Humanité ou Libération, pour un montant de 10,4 M€ ;
 
-         l’aide aux publications nationales d'information politique et générale à faibles ressources publicitaires (PFRP) qui cible la presse magazine (Politis, Pèlerin, Causette par exemple) et a permis de soutenir 55 titres pour 4 M€ ;
 
-       l’aide aux quotidiens régionaux, départementaux et locaux d’information politique et générale à faibles ressources de petites annonces, qui a permis de soutenir 12 bénéficiaires parmi lesquels Presse Océan, la Dordogne Libre, ou bien encore La République des Pyrénées pour un montant global de 1,4 M€ ;
 
-         l’aide au pluralisme de la presse périodique, régionale et locale (PPR) a été versée à 232 titres, en grande majorité de presse hebdomadaire régionale (Le Courrier Cauchois, La Manche Libre, L’Echo du Berry par exemple) pour 1,47 M€.
 
-          l’année 2023 marque la troisième année d’existence de l’aide au pluralisme des titres ultramarins dotée de 2 M€ et créée afin de tenir compte du contexte et des difficultés spécifiques rencontrées par les éditeurs de presse en outre-mer. 10 publications ont ainsi été soutenues telles France Antilles en Martinique et Guadeloupe ou bien encore le journal Le Pélican à Saint-Martin. 
 
-          depuis 2022, afin de promouvoir la neutralité des aides quant au support utilisé, les aides du ministère se sont ouvertes aux nouveaux formats avec la création d’une aide dédiée aux services de presse tout en ligne pour compléter les mécanismes traditionnels d’aide aux titres imprimés, attribuées à 58 titres pour un montant total de 4 M€. Les sites d’information Contexte, Africaintelligence, le Huffington Post, Blast-info, par exemple, ont été soutenus au titre de cette nouvelle aide.
 
Une attention particulière est apportée à la presse régionale et locale ainsi qu’à la diffusion dans l’ensemble des territoires. On peut ajouter aux six aides au pluralisme le fonds de soutien aux médias d’information sociale et de proximité (FSMISP), créé en 2016. Cette aide, qui n’est pas cumulable avec les autres aides au pluralisme, cible les médias de proximité et ne concerne pas seulement la presse écrite mais tous les services d’information diffusés par voie électronique (site internet de presse, infolettre, webtélé, webradio…). Cette aide s’inscrit bien dans l’objectif du pluralisme car les médias de proximité soutenus représentent un vecteur d’information et de cohésion sociale. 
131 médias ont été soutenus en 2023, pour un montant de 1,9 million d’euros. La webTV Télédraille, média participatif et citoyen, vecteur de cohésion sociale dans la zone rurale cévenole et lozérienne a ainsi été aidée. De même, certains de ces médias, comme Micro-rebelles dans le bassin minier du Pas-de-Calais, développent l’expression citoyenne et l’information sociale et locale dans des quartiers prioritaires de la politique de la ville (QPV).
 
2- Les aides au transport et à la diffusion de la presse 
 
Les aides au transport et à la diffusion, d’un montant global de 133 M€ en 2023, permettent de réduire le prix de vente final des publications ainsi que de favoriser la plus large diffusion des titres et donc des courants de pensée et d’opinion qu’ils véhiculent.
Fait notable en 2023, la nouvelle aide à l'exemplaire pour les titres de presse postés ou portés a été instituée. Elle vise à inciter à un recours accru au portage de la presse et remplace notamment l’avantage tarifaire postal en tant qu’aide indirecte qui ne figurait pas dans les précédents tableaux des aides.
Ce changement conduit à une augmentation sensible du montant global des aides directes ainsi que du nombre de publications figurant dans le tableau des aides à la presse puisque 42 bénéficiaires de l’aide à l’exemplaire posté ne recevaient jusqu’à présent aucune aide directe. A ces « nouveaux entrants » dans le périmètre des aides s’ajoutent les 30 nouveaux bénéficiaires de l’aide à l’exemplaire porté qui remplace l’aide au portage, avec un budget renforcé (32,6 M€ par rapport à 24 M€)

Ces aides au transport et à la diffusion assurent le maintien d’un réseau efficace de distribution : l’aide à la distribution de la presse quotidienne nationale d’information politique et générale (27 M€ pour 9 titres) et l’aide à l'exemplaire pour les titres de presse postés (73,3 M€ pour 334 titres) ou portés (32,6 M€ pour 149 titres) permettent ainsi de réduire le coût du transport de la presse pour les lecteurs, qu’ils achètent au numéro ou qu’ils soient abonnés. Ces dispositifs permettent ainsi de sauvegarder le système de distribution et de garantir l’accès quotidien aux journaux sur l’ensemble du territoire.

3- Les aides à l’investissement en faveur de la modernisation
 
Le soutien de l’État vise également à renforcer la modernisation et l’investissement, à hauteur de 19,1 M€ au sein de la filière. 
A travers le fonds stratégique pour le développement de la presse (FSDP), l’État cofinance ainsi des projets qui visent à répondre aux défis de la transition numérique et écologique grâce à l’innovation technique, par exemple en matière de développement de l’intelligence artificielle. 

De plus, le soutien de l’État encourage la recherche et le développement ainsi que l’émergence et l’accompagnement de nouveaux acteurs.  Par exemple, la revue L’Iceberg, qui vise à analyser l’actualité environnementale sous un prisme scientifique et apporter des éléments de réflexion sur l’urgence climatique, a bénéficié d’une bourse d’émergence de 50 000€. 

Enfin, les aides à la modernisation renforcent également le lien social inhérent à la présence de points de vente de la presse (kiosques, maisons de la presse, etc.) dans l’espace public, alors que leur nombre a diminué de - 30 % en dix ans (fermeture de 8 370 points de vente entre 2010 et 2020). Dans le cadre de l’aide à la modernisation des diffuseurs, 1 053 marchands de presse ont été soutenus financièrement en 2023 pour améliorer leur espace de vente et leur outil informatique. 

4- L’aide exceptionnelle visant à compenser la hausse des coûts de production

Une aide exceptionnelle de 30 M€ a été instituée en mai 2023 à destination des entreprises de presse affectées par les conséquences économiques et financières de la guerre en Ukraine. Cette aide exceptionnelle vise à compenser en partie l’augmentation importante du coût du papier qui a durement affecté les entreprises de presse, poussant certaines d’entre elles à limiter leur pagination, supprimer des suppléments. Le dispositif mis en place a permis de soutenir 504 publications (204 IPG, 300 non-IPG) correspondant à environ 80% des volumes imprimés en France en 2021 et ainsi d’atténuer les conséquences de l’inflation pour le secteur de la presse. Là encore, cette aide élargit considérablement le périmètre des titres bénéficiaires d’aides directes puisque 307 titres qui en sont bénéficiaires n’avaient aucune aide directe en 2022.

5- Les aides indirectes 
 
Les aides indirectes doivent enfin être mentionnées (84 M€): d’une part, la presse bénéficie d’un taux de TVA dit « super réduit » de 2,1 %, le ministère des finances estimant la dépense fiscale afférente à 60 M€ en 2023 contre 150 M€ en 2022 du fait d’un changement des modalités de calcul, auquel viennent s’ajouter plusieurs dispositifs fiscaux spécifiques, notamment en faveur des diffuseurs de presse, des vendeurs-colporteurs et des porteurs (24 M€). Enfin, la presse, IPG et non IPG, bénéficie de tarifs postaux privilégiés. 

Au total, en 2023, ce sont 809 titres qui ont bénéficié d’aides à la presse (446 en 2022, 431 en 2021, 433 en 2020), en très forte augmentation par rapport à 2022 (+363 titres), en raison, d’une part, de la mise en place de l’aide « papier » et, d’autre part, de l’intégration en tant qu’aide directe de la nouvelle aide à l’exemplaire des titres de presse postés, A rebours de l’idée souvent véhiculée d’une presse aidée aux mains de grandes fortunes, ce sont de nombreuses entreprises de taille modeste qui bénéficient d’un soutien décisif des pouvoirs publics pour assurer leur pérennité. L’ensemble de ces aides permet de garantir que la presse française, exemple particulier en Europe par sa richesse et sa diversité, essentielle au bon fonctionnement de la démocratie et maillon important de la vitalité économique du secteur des médias, continue de se développer au bénéfice de l’ensemble de nos concitoyens

";aide-a-la-presse,aides-a-la-presse,aides-la-presse-ecrite,culture,presse
fb55a7f1-7629-42e2-871e-c7a37f95455d;5550cfd9c751df388e190c78;Nuit des Musées : programme national de la 11ème édition  le 16 mai 2015;Nuit des Musées : programme national de la 11ème édition  le 16 mai 2015;"Pour sa 11ème édition, la Nuit européenne des musées propose cette année l’ouverture gratuite de plus de 1300 musées en France, et près de 3400 en Europe.
Liste des données : Nom du lieu, Adresse, Pays, Région, Latitude, Longitude, téléphone, site internet, Courriel, Facebook, Twitter, Autres réseaux sociaux, Accès, Accès handicapés, Label Tourisme, Thèmes, Titre de l'animation, Type de visite ou d'animation, Dates, Horaires, Conditions d'accès, Accessibilité handicapés, Thème de la visite.
";culture,evenement,musees,nuit-des-musees
7cc75ce9-7986-46eb-a7c8-3831e7d209df;536c47bfa3a72933d8d1b3a6;Liste des Immeubles protégés au titre des Monuments Historiques (archives);Liste des Immeubles protégés au titre des Monuments Historiques (archives);"/!\ La version à jour de ces données est disponible [ici](https://www.data.gouv.fr/fr/datasets/immeubles-proteges-au-titre-des-monuments-historiques-2/)

Liste des Immeubles protégés au titre des Monuments Historiques.

REF: référence (PAxxxx)  ; ADRS : adresse (n° de la voie, type de voie, nom de la voie) ; AFFE : affectataire (utile pour les propriétés de l'Etat, mentionne le nom du ministère affectataire) ; AUTR : architecte ou maître d'oeuvre ; COM : commune de localisation de l'édifice ; deux colonnes : COM pour le nom de la commune avec rejet de l’article et WCOM pour le nom usuel de la commune ; DESC : description ; DPRO : date de la protection ; DPT_LETTRE : département en lettres ; HIST : historique ; INSEE : Code INSEE ; PPRO : précisions sur la protection (article 1er de l'arrêté de protection + cadastre + nature et date de la protection) ; REG : région ; SCLX : période de construction ; STAT : statut propriété (type de propriétaire par catégorie ; pas de noms) ; TICO : Titre courant, appellation (s) courante (s) de l'édifice.
";culture,monument,monuments-historiques,patrimoine,protection-du-patrimoine
d61216c1-9b03-4468-8f4a-f8117261ebcc;536c47bfa3a72933d8d1b3a6;Liste des Immeubles protégés au titre des Monuments Historiques (archives);Liste des Immeubles protégés au titre des Monuments Historiques (archives);"/!\ La version à jour de ces données est disponible [ici](https://www.data.gouv.fr/fr/datasets/immeubles-proteges-au-titre-des-monuments-historiques-2/)

Liste des Immeubles protégés au titre des Monuments Historiques.

REF: référence (PAxxxx)  ; ADRS : adresse (n° de la voie, type de voie, nom de la voie) ; AFFE : affectataire (utile pour les propriétés de l'Etat, mentionne le nom du ministère affectataire) ; AUTR : architecte ou maître d'oeuvre ; COM : commune de localisation de l'édifice ; deux colonnes : COM pour le nom de la commune avec rejet de l’article et WCOM pour le nom usuel de la commune ; DESC : description ; DPRO : date de la protection ; DPT_LETTRE : département en lettres ; HIST : historique ; INSEE : Code INSEE ; PPRO : précisions sur la protection (article 1er de l'arrêté de protection + cadastre + nature et date de la protection) ; REG : région ; SCLX : période de construction ; STAT : statut propriété (type de propriétaire par catégorie ; pas de noms) ; TICO : Titre courant, appellation (s) courante (s) de l'édifice.
";culture,monument,monuments-historiques,patrimoine,protection-du-patrimoine
edf158f9-bdde-4e6e-b92c-c156c9316383;536c47bfa3a72933d8d1b3a6;Liste des Immeubles protégés au titre des Monuments Historiques (archives);Liste des Immeubles protégés au titre des Monuments Historiques (archives);"/!\ La version à jour de ces données est disponible [ici](https://www.data.gouv.fr/fr/datasets/immeubles-proteges-au-titre-des-monuments-historiques-2/)

Liste des Immeubles protégés au titre des Monuments Historiques.

REF: référence (PAxxxx)  ; ADRS : adresse (n° de la voie, type de voie, nom de la voie) ; AFFE : affectataire (utile pour les propriétés de l'Etat, mentionne le nom du ministère affectataire) ; AUTR : architecte ou maître d'oeuvre ; COM : commune de localisation de l'édifice ; deux colonnes : COM pour le nom de la commune avec rejet de l’article et WCOM pour le nom usuel de la commune ; DESC : description ; DPRO : date de la protection ; DPT_LETTRE : département en lettres ; HIST : historique ; INSEE : Code INSEE ; PPRO : précisions sur la protection (article 1er de l'arrêté de protection + cadastre + nature et date de la protection) ; REG : région ; SCLX : période de construction ; STAT : statut propriété (type de propriétaire par catégorie ; pas de noms) ; TICO : Titre courant, appellation (s) courante (s) de l'édifice.
";culture,monument,monuments-historiques,patrimoine,protection-du-patrimoine
4ad81197-1ce1-48a9-9eaa-077d675bf485;536c47d9a3a72933d8d1b3b2;Liste des objets mobiliers propriété publique classés au titre des Monuments Historiques;Liste des objets mobiliers propriété publique classés au titre des Monuments Historiques;"Cet extrait de la base Palissy concerne les seuls objets mobiliers classés propriété de l'Administration.
La base Palissy contient des informations sur des objets d'une grande diversité technique et historique tels que vitraux, meubles, tableaux, sculptures, orfèvrerie, dessins, monnaies, bronzes d'art, etc. de la Préhistoire au 20e siècle.";culture,objet-classe,objet-mobilier
1274f0e0-4996-4256-8e7a-9096747560bd;5369978fa3a729239d204d11;Journées Européennes du Patrimoine;Journées Européennes du Patrimoine;"Programme des éditions des Journées Européennes du Patrimoine (JEP).

Pour télécharger les données régionales dans de multiples formats (RSS, CSV, XLSX, JSON, PDF, iCal, ICS, Google Calendar), cliquez ici : http://journeesdupatrimoine.culturecommunication.gouv.fr/Communication/Telecharger-les-donnees-Open-Data
";culture,jep,journees-europeennes-du-patrimoi,journees-patrimoine,patrimoine-architectural,patrimoine-culturel
67ca11fd-3176-4c81-9c2b-6735e9e942d6;5369978fa3a729239d204d11;Journées Européennes du Patrimoine;Journées Européennes du Patrimoine;"Programme des éditions des Journées Européennes du Patrimoine (JEP).

Pour télécharger les données régionales dans de multiples formats (RSS, CSV, XLSX, JSON, PDF, iCal, ICS, Google Calendar), cliquez ici : http://journeesdupatrimoine.culturecommunication.gouv.fr/Communication/Telecharger-les-donnees-Open-Data
";culture,jep,journees-europeennes-du-patrimoi,journees-patrimoine,patrimoine-architectural,patrimoine-culturel
cdf9a9c2-5258-4436-b82d-139c4ce00af2;5369978fa3a729239d204d11;Journées Européennes du Patrimoine;Journées Européennes du Patrimoine;"Programme des éditions des Journées Européennes du Patrimoine (JEP).

Pour télécharger les données régionales dans de multiples formats (RSS, CSV, XLSX, JSON, PDF, iCal, ICS, Google Calendar), cliquez ici : http://journeesdupatrimoine.culturecommunication.gouv.fr/Communication/Telecharger-les-donnees-Open-Data
";culture,jep,journees-europeennes-du-patrimoi,journees-patrimoine,patrimoine-architectural,patrimoine-culturel
51003755-49e5-4661-ac0e-c54b616236ee;5369978fa3a729239d204d11;Journées Européennes du Patrimoine;Journées Européennes du Patrimoine;"Programme des éditions des Journées Européennes du Patrimoine (JEP).

Pour télécharger les données régionales dans de multiples formats (RSS, CSV, XLSX, JSON, PDF, iCal, ICS, Google Calendar), cliquez ici : http://journeesdupatrimoine.culturecommunication.gouv.fr/Communication/Telecharger-les-donnees-Open-Data
";culture,jep,journees-europeennes-du-patrimoi,journees-patrimoine,patrimoine-architectural,patrimoine-culturel
